datetime,Global_active_power,lag1,lag24,lag168,hour,dow
2008-11-28 19:00:00,2.8114333,1.6844001,3.7810333,1.9165332,19,4
2008-11-28 20:00:00,2.7813668,2.8114333,3.8673332,1.5532334,20,4
2008-11-28 21:00:00,2.7204666,2.7813668,2.7762334,1.5602666,21,4
2008-11-28 22:00:00,1.1295333,2.7204666,0.9293333,1.1248,22,4
2008-11-28 23:00:00,0.36740002,1.1295333,0.84676665,0.3378,23,4
2008-11-29 00:00:00,0.2866667,0.36740002,0.28396666,0.4026333,0,5
2008-11-29 01:00:00,0.25943333,0.2866667,0.26986665,0.8028,1,5
2008-11-29 02:00:00,0.29676667,0.25943333,0.30146664,0.32193333,2,5
2008-11-29 03:00:00,0.6722,0.29676667,0.262,0.3328,3,5
2008-11-29 04:00:00,0.42336667,0.6722,0.29933336,0.30726665,4,5
2008-11-29 05:00:00,0.2718,0.42336667,0.26923332,0.3507,5,5
2008-11-29 06:00:00,0.43806666,0.2718,1.3213667,0.87556666,6,5
2008-11-29 07:00:00,2.7463,0.43806666,2.9919333,2.5014665,7,5
2008-11-29 08:00:00,3.1081667,2.7463,2.6959333,1.4141,8,5
2008-11-29 09:00:00,1.6164334,3.1081667,1.6607666,1.4021666,9,5
2008-11-29 10:00:00,0.9076666,1.6164334,1.3346667,1.3843,10,5
2008-11-29 11:00:00,0.80536664,0.9076666,1.3800334,0.8380334,11,5
2008-11-29 12:00:00,1.3330667,0.80536664,1.6262,0.9048,12,5
2008-11-29 13:00:00,2.3532,1.3330667,1.1265334,1.5729,13,5
2008-11-29 14:00:00,2.9311998,2.3532,0.53926665,1.1971,14,5
2008-11-29 15:00:00,1.9796333,2.9311998,0.58493334,0.43436667,15,5
2008-11-29 16:00:00,1.3956666,1.9796333,1.699,0.428,16,5
2008-11-29 17:00:00,1.5702,1.3956666,1.2916334,0.8772333,17,5
2008-11-29 18:00:00,1.5918334,1.5702,1.6844001,1.1043334,18,5
2008-11-29 19:00:00,3.9017668,1.5918334,2.8114333,1.5123,19,5
2008-11-29 20:00:00,1.9912666,3.9017668,2.7813668,2.1332667,20,5
2008-11-29 21:00:00,3.345,1.9912666,2.7204666,3.8931665,21,5
2008-11-29 22:00:00,3.0057333,3.345,1.1295333,2.0533667,22,5
2008-11-29 23:00:00,3.3470001,3.0057333,0.36740002,1.4782001,23,5
2008-11-30 00:00:00,2.5397,3.3470001,0.2866667,0.8236333,0,6
2008-11-30 01:00:00,1.2418001,2.5397,0.25943333,0.84143335,1,6
2008-11-30 02:00:00,0.29193336,1.2418001,0.29676667,0.8118333,2,6
2008-11-30 03:00:00,0.26500002,0.29193336,0.6722,0.84679997,3,6
2008-11-30 04:00:00,0.30346668,0.26500002,0.42336667,0.51996666,4,6
2008-11-30 05:00:00,0.2742,0.30346668,0.2718,0.93340003,5,6
2008-11-30 06:00:00,0.29333335,0.2742,0.43806666,0.34556666,6,6
2008-11-30 07:00:00,0.8217667,0.29333335,2.7463,0.3417667,7,6
2008-11-30 08:00:00,1.5186,0.8217667,3.1081667,0.5668667,8,6
2008-11-30 09:00:00,1.1876667,1.5186,1.6164334,1.834678,9,6
2008-11-30 10:00:00,0.9544333,1.1876667,0.9076666,1.7086333,10,6
2008-11-30 11:00:00,1.0095667,0.9544333,0.80536664,1.4162667,11,6
2008-11-30 12:00:00,1.1754667,1.0095667,1.3330667,4.1583333,12,6
2008-11-30 13:00:00,1.9539,1.1754667,2.3532,1.9747001,13,6
2008-11-30 14:00:00,1.9183999,1.9539,2.9311998,2.6883667,14,6
2008-11-30 15:00:00,1.4012333,1.9183999,1.9796333,3.4456666,15,6
2008-11-30 16:00:00,1.1828333,1.4012333,1.3956666,2.8126998,16,6
2008-11-30 17:00:00,1.0062667,1.1828333,1.5702,4.2059665,17,6
2008-11-30 18:00:00,3.6829998,1.0062667,1.5918334,6.560533,18,6
2008-11-30 19:00:00,2.7634,3.6829998,3.9017668,3.7428334,19,6
2008-11-30 20:00:00,5.9304996,2.7634,1.9912666,6.310567,20,6
2008-11-30 21:00:00,4.1566334,5.9304996,3.345,3.7757335,21,6
2008-11-30 22:00:00,2.4856,4.1566334,3.0057333,3.3073,22,6
2008-11-30 23:00:00,1.6644332,2.4856,3.3470001,2.8124335,23,6
2008-12-01 00:00:00,0.38986668,1.6644332,2.5397,2.7499,0,0
2008-12-01 01:00:00,0.38396665,0.38986668,1.2418001,1.4167,1,0
2008-12-01 02:00:00,0.3364,0.38396665,0.29193336,1.456,2,0
2008-12-01 03:00:00,0.37193334,0.3364,0.26500002,1.4044,3,0
2008-12-01 04:00:00,0.33036667,0.37193334,0.30346668,1.428,4,0
2008-12-01 05:00:00,0.3406,0.33036667,0.2742,1.3705,5,0
2008-12-01 06:00:00,0.8524,0.3406,0.29333335,2.1522334,6,0
2008-12-01 07:00:00,2.6470668,0.8524,0.8217667,4.1527333,7,0
2008-12-01 08:00:00,1.6913334,2.6470668,1.5186,3.2528334,8,0
2008-12-01 09:00:00,1.6062666,1.6913334,1.1876667,2.8503335,9,0
2008-12-01 10:00:00,1.5907999,1.6062666,0.9544333,2.4366333,10,0
2008-12-01 11:00:00,1.5872,1.5907999,1.0095667,2.0009,11,0
2008-12-01 12:00:00,1.5501333,1.5872,1.1754667,1.9231666,12,0
2008-12-01 13:00:00,1.0049,1.5501333,1.9539,1.9947,13,0
2008-12-01 14:00:00,0.4933,1.0049,1.9183999,1.9563333,14,0
2008-12-01 15:00:00,0.5259,0.4933,1.4012333,1.9706,15,0
2008-12-01 16:00:00,0.8628333,0.5259,1.1828333,2.0639,16,0
2008-12-01 17:00:00,1.1532,0.8628333,1.0062667,1.6292332,17,0
2008-12-01 18:00:00,1.4737667,1.1532,3.6829998,2.2767668,18,0
2008-12-01 19:00:00,1.2341332,1.4737667,2.7634,2.1002667,19,0
2008-12-01 20:00:00,2.9419334,1.2341332,5.9304996,2.7713666,20,0
2008-12-01 21:00:00,2.3876665,2.9419334,4.1566334,3.9937332,21,0
2008-12-01 22:00:00,0.7230333,2.3876665,2.4856,2.2831666,22,0
2008-12-01 23:00:00,0.46330002,0.7230333,1.6644332,1.9155667,23,0
2008-12-02 00:00:00,0.35873333,0.46330002,0.38986668,1.2338,0,1
2008-12-02 01:00:00,0.37629998,0.35873333,0.38396665,1.1392667,1,1
2008-12-02 02:00:00,0.34933335,0.37629998,0.3364,1.1298333,2,1
2008-12-02 03:00:00,0.37956667,0.34933335,0.37193334,1.2526667,3,1
2008-12-02 04:00:00,0.35316667,0.37956667,0.33036667,1.2235667,4,1
2008-12-02 05:00:00,1.0576,0.35316667,0.3406,1.7574667,5,1
2008-12-02 06:00:00,0.8957666,1.0576,0.8524,2.115,6,1
2008-12-02 07:00:00,2.1866999,0.8957666,2.6470668,3.6894999,7,1
2008-12-02 08:00:00,2.4556,2.1866999,1.6913334,2.5977333,8,1
2008-12-02 09:00:00,1.4284667,2.4556,1.6062666,2.6002,9,1
2008-12-02 10:00:00,1.6278999,1.4284667,1.5907999,2.2077334,10,1
2008-12-02 11:00:00,1.4991333,1.6278999,1.5872,1.9008,11,1
2008-12-02 12:00:00,1.6536667,1.4991333,1.5501333,1.9931333,12,1
2008-12-02 13:00:00,1.6787333,1.6536667,1.0049,1.2140667,13,1
2008-12-02 14:00:00,1.5661666,1.6787333,0.4933,0.89449996,14,1
2008-12-02 15:00:00,0.4979,1.5661666,0.5259,0.80840003,15,1
2008-12-02 16:00:00,0.6617,0.4979,0.8628333,0.8304666,16,1
2008-12-02 17:00:00,1.7080333,0.6617,1.1532,1.5413334,17,1
2008-12-02 18:00:00,2.0405333,1.7080333,1.4737667,2.2642334,18,1
2008-12-02 19:00:00,1.0810666,2.0405333,1.2341332,4.0203333,19,1
2008-12-02 20:00:00,2.1639,1.0810666,2.9419334,3.5570667,20,1
2008-12-02 21:00:00,2.3315332,2.1639,2.3876665,2.3194335,21,1
2008-12-02 22:00:00,1.0793667,2.3315332,0.7230333,2.0145001,22,1
2008-12-02 23:00:00,0.45986664,1.0793667,0.46330002,0.7424667,23,1
2008-12-03 00:00:00,0.32483333,0.45986664,0.35873333,0.2629,0,2
2008-12-03 01:00:00,0.5480667,0.32483333,0.37629998,0.28566664,1,2
2008-12-03 02:00:00,0.7890333,0.5480667,0.34933335,0.2713,2,2
2008-12-03 03:00:00,0.3202,0.7890333,0.37956667,0.27576667,3,2
2008-12-03 04:00:00,0.34763333,0.3202,0.35316667,0.29533333,4,2
2008-12-03 05:00:00,0.32463333,0.34763333,1.0576,0.26569998,5,2
2008-12-03 06:00:00,1.2433666,0.32463333,0.8957666,2.0535,6,2
2008-12-03 07:00:00,2.344,1.2433666,2.1866999,2.8609335,7,2
2008-12-03 08:00:00,2.6811998,2.344,2.4556,1.4158,8,2
2008-12-03 09:00:00,2.3651001,2.6811998,1.4284667,1.3217666,9,2
2008-12-03 10:00:00,1.4093,2.3651001,1.6278999,1.3394333,10,2
2008-12-03 11:00:00,1.4326999,1.4093,1.4991333,1.3604333,11,2
2008-12-03 12:00:00,0.9144667,1.4326999,1.6536667,1.5120333,12,2
2008-12-03 13:00:00,0.7694333,0.9144667,1.6787333,0.79003334,13,2
2008-12-03 14:00:00,1.5849667,0.7694333,1.5661666,0.27199998,14,2
2008-12-03 15:00:00,0.54580003,1.5849667,0.4979,0.31006667,15,2
2008-12-03 16:00:00,0.731,0.54580003,0.6617,0.2605,16,2
2008-12-03 17:00:00,1.8998666,0.731,1.7080333,0.28973335,17,2
2008-12-03 18:00:00,2.8083665,1.8998666,2.0405333,0.49703333,18,2
2008-12-03 19:00:00,1.4989667,2.8083665,1.0810666,1.0654,19,2
2008-12-03 20:00:00,1.3285,1.4989667,2.1639,3.0445333,20,2
2008-12-03 21:00:00,1.3492666,1.3285,2.3315332,2.0796332,21,2
2008-12-03 22:00:00,1.3223332,1.3492666,1.0793667,1.9801999,22,2
2008-12-03 23:00:00,0.36969998,1.3223332,0.45986664,1.1562,23,2
2008-12-04 00:00:00,0.32826665,0.36969998,0.32483333,0.78206664,0,3
2008-12-04 01:00:00,0.31906667,0.32826665,0.5480667,0.73566663,1,3
2008-12-04 02:00:00,0.36780003,0.31906667,0.7890333,0.9367,2,3
2008-12-04 03:00:00,0.9654667,0.36780003,0.3202,0.6813667,3,3
2008-12-04 04:00:00,0.3526,0.9654667,0.34763333,0.81876665,4,3
2008-12-04 05:00:00,0.33233336,0.3526,0.32463333,0.8355333,5,3
2008-12-04 06:00:00,0.63483334,0.33233336,1.2433666,2.1615334,6,3
2008-12-04 07:00:00,2.6776667,0.63483334,2.344,3.2482998,7,3
2008-12-04 08:00:00,2.2893667,2.6776667,2.6811998,2.0389667,8,3
2008-12-04 09:00:00,1.9689001,2.2893667,2.3651001,1.8458,9,3
2008-12-04 10:00:00,1.9455,1.9689001,1.4093,1.7471334,10,3
2008-12-04 11:00:00,1.3993666,1.9455,1.4326999,1.7627666,11,3
2008-12-04 12:00:00,1.4619668,1.3993666,0.9144667,1.8261334,12,3
2008-12-04 13:00:00,1.434,1.4619668,0.7694333,1.8471334,13,3
2008-12-04 14:00:00,1.029,1.434,1.5849667,1.9027333,14,3
2008-12-04 15:00:00,0.35226667,1.029,0.54580003,1.2750334,15,3
2008-12-04 16:00:00,0.32753333,0.35226667,0.731,0.7058,16,3
2008-12-04 17:00:00,0.35066667,0.32753333,1.8998666,0.7948,17,3
2008-12-04 18:00:00,0.9704667,0.35066667,2.8083665,1.2233666,18,3
2008-12-04 19:00:00,2.7447002,0.9704667,1.4989667,3.7810333,19,3
2008-12-04 20:00:00,2.216,2.7447002,1.3285,3.8673332,20,3
2008-12-04 21:00:00,2.3474,2.216,1.3492666,2.7762334,21,3
2008-12-04 22:00:00,1.2863001,2.3474,1.3223332,0.9293333,22,3
2008-12-04 23:00:00,0.87583333,1.2863001,0.36969998,0.84676665,23,3
2008-12-05 00:00:00,0.8940333,0.87583333,0.32826665,0.28396666,0,4
2008-12-05 01:00:00,0.8972333,0.8940333,0.31906667,0.26986665,1,4
2008-12-05 02:00:00,0.76336664,0.8972333,0.36780003,0.30146664,2,4
2008-12-05 03:00:00,0.75686663,0.76336664,0.9654667,0.262,3,4
2008-12-05 04:00:00,0.31603333,0.75686663,0.3526,0.29933336,4,4
2008-12-05 05:00:00,0.3298,0.31603333,0.33233336,0.26923332,5,4
2008-12-05 06:00:00,1.1093333,0.3298,0.63483334,1.3213667,6,4
2008-12-05 07:00:00,2.3014,1.1093333,2.6776667,2.9919333,7,4
2008-12-05 08:00:00,2.214,2.3014,2.2893667,2.6959333,8,4
2008-12-05 09:00:00,1.9243,2.214,1.9689001,1.6607666,9,4
2008-12-05 10:00:00,1.4242333,1.9243,1.9455,1.3346667,10,4
2008-12-05 11:00:00,1.3910333,1.4242333,1.3993666,1.3800334,11,4
2008-12-05 12:00:00,0.3166333,1.3910333,1.4619668,1.6262,12,4
2008-12-05 13:00:00,0.34373334,0.3166333,1.434,1.1265334,13,4
2008-12-05 14:00:00,0.5459667,0.34373334,1.029,0.53926665,14,4
2008-12-05 15:00:00,1.2203333,0.5459667,0.35226667,0.58493334,15,4
2008-12-05 16:00:00,2.4348667,1.2203333,0.32753333,1.699,16,4
2008-12-05 17:00:00,2.1013334,2.4348667,0.35066667,1.2916334,17,4
2008-12-05 18:00:00,2.8316333,2.1013334,0.9704667,1.6844001,18,4
2008-12-05 19:00:00,2.2891667,2.8316333,2.7447002,2.8114333,19,4
2008-12-05 20:00:00,2.6165001,2.2891667,2.216,2.7813668,20,4
2008-12-05 21:00:00,1.4843,2.6165001,2.3474,2.7204666,21,4
2008-12-05 22:00:00,2.1935666,1.4843,1.2863001,1.1295333,22,4
2008-12-05 23:00:00,1.6106334,2.1935666,0.87583333,0.36740002,23,4
2008-12-06 00:00:00,0.9284667,1.6106334,0.8940333,0.2866667,0,5
2008-12-06 01:00:00,0.3780333,0.9284667,0.8972333,0.25943333,1,5
2008-12-06 02:00:00,0.255,0.3780333,0.76336664,0.29676667,2,5
2008-12-06 03:00:00,0.26826668,0.255,0.75686663,0.6722,3,5
2008-12-06 04:00:00,0.4133,0.26826668,0.31603333,0.42336667,4,5
2008-12-06 05:00:00,0.756,0.4133,0.3298,0.2718,5,5
2008-12-06 06:00:00,0.49013335,0.756,1.1093333,0.43806666,6,5
2008-12-06 07:00:00,1.9734666,0.49013335,2.3014,2.7463,7,5
2008-12-06 08:00:00,2.7882667,1.9734666,2.214,3.1081667,8,5
2008-12-06 09:00:00,2.2507334,2.7882667,1.9243,1.6164334,9,5
2008-12-06 10:00:00,4.2289,2.2507334,1.4242333,0.9076666,10,5
2008-12-06 11:00:00,3.5612,4.2289,1.3910333,0.80536664,11,5
2008-12-06 12:00:00,2.9631,3.5612,0.3166333,1.3330667,12,5
2008-12-06 13:00:00,4.6615,2.9631,0.34373334,2.3532,13,5
2008-12-06 14:00:00,1.5779334,4.6615,0.5459667,2.9311998,14,5
2008-12-06 15:00:00,1.3342,1.5779334,1.2203333,1.9796333,15,5
2008-12-06 16:00:00,1.2878333,1.3342,2.4348667,1.3956666,16,5
2008-12-06 17:00:00,1.9787333,1.2878333,2.1013334,1.5702,17,5
2008-12-06 18:00:00,2.5128667,1.9787333,2.8316333,1.5918334,18,5
2008-12-06 19:00:00,2.4242332,2.5128667,2.2891667,3.9017668,19,5
2008-12-06 20:00:00,1.3103334,2.4242332,2.6165001,1.9912666,20,5
2008-12-06 21:00:00,1.7949666,1.3103334,1.4843,3.345,21,5
2008-12-06 22:00:00,0.93046665,1.7949666,2.1935666,3.0057333,22,5
2008-12-06 23:00:00,0.996,0.93046665,1.6106334,3.3470001,23,5
2008-12-07 00:00:00,1.5482666,0.996,0.9284667,2.5397,0,6
2008-12-07 01:00:00,0.472,1.5482666,0.3780333,1.2418001,1,6
2008-12-07 02:00:00,0.35176668,0.472,0.255,0.29193336,2,6
2008-12-07 03:00:00,0.32206666,0.35176668,0.26826668,0.26500002,3,6
2008-12-07 04:00:00,0.29566666,0.32206666,0.4133,0.30346668,4,6
2008-12-07 05:00:00,0.6227333,0.29566666,0.756,0.2742,5,6
2008-12-07 06:00:00,0.64086664,0.6227333,0.49013335,0.29333335,6,6
2008-12-07 07:00:00,0.84213334,0.64086664,1.9734666,0.8217667,7,6
2008-12-07 08:00:00,1.1662333,0.84213334,2.7882667,1.5186,8,6
2008-12-07 09:00:00,2.0777001,1.1662333,2.2507334,1.1876667,9,6
2008-12-07 10:00:00,1.8204,2.0777001,4.2289,0.9544333,10,6
2008-12-07 11:00:00,1.9604334,1.8204,3.5612,1.0095667,11,6
2008-12-07 12:00:00,3.3864667,1.9604334,2.9631,1.1754667,12,6
2008-12-07 13:00:00,2.3009667,3.3864667,4.6615,1.9539,13,6
2008-12-07 14:00:00,2.2722332,2.3009667,1.5779334,1.9183999,14,6
2008-12-07 15:00:00,1.7349,2.2722332,1.3342,1.4012333,15,6
2008-12-07 16:00:00,1.7198334,1.7349,1.2878333,1.1828333,16,6
2008-12-07 17:00:00,1.6695,1.7198334,1.9787333,1.0062667,17,6
2008-12-07 18:00:00,3.3508,1.6695,2.5128667,3.6829998,18,6
2008-12-07 19:00:00,3.9690666,3.3508,2.4242332,2.7634,19,6
2008-12-07 20:00:00,3.0081668,3.9690666,1.3103334,5.9304996,20,6
2008-12-07 21:00:00,2.4176,3.0081668,1.7949666,4.1566334,21,6
2008-12-07 22:00:00,1.5956333,2.4176,0.93046665,2.4856,22,6
2008-12-07 23:00:00,1.5669,1.5956333,0.996,1.6644332,23,6
2008-12-08 00:00:00,1.518,1.5669,1.5482666,0.38986668,0,0
2008-12-08 01:00:00,0.8333333,1.518,0.472,0.38396665,1,0
2008-12-08 02:00:00,0.47933334,0.8333333,0.35176668,0.3364,2,0
2008-12-08 03:00:00,0.43916667,0.47933334,0.32206666,0.37193334,3,0
2008-12-08 04:00:00,0.43886667,0.43916667,0.29566666,0.33036667,4,0
2008-12-08 05:00:00,0.45146665,0.43886667,0.6227333,0.3406,5,0
2008-12-08 06:00:00,1.5869334,0.45146665,0.64086664,0.8524,6,0
2008-12-08 07:00:00,2.7612333,1.5869334,0.84213334,2.6470668,7,0
2008-12-08 08:00:00,2.9346335,2.7612333,1.1662333,1.6913334,8,0
2008-12-08 09:00:00,2.3632,2.9346335,2.0777001,1.6062666,9,0
2008-12-08 10:00:00,1.4258667,2.3632,1.8204,1.5907999,10,0
2008-12-08 11:00:00,1.3619334,1.4258667,1.9604334,1.5872,11,0
2008-12-08 12:00:00,1.3848332,1.3619334,3.3864667,1.5501333,12,0
2008-12-08 13:00:00,1.3910333,1.3848332,2.3009667,1.0049,13,0
2008-12-08 14:00:00,1.3892667,1.3910333,2.2722332,0.4933,14,0
2008-12-08 15:00:00,1.4104999,1.3892667,1.7349,0.5259,15,0
2008-12-08 16:00:00,0.55083334,1.4104999,1.7198334,0.8628333,16,0
2008-12-08 17:00:00,0.4008333,0.55083334,1.6695,1.1532,17,0
2008-12-08 18:00:00,1.1447333,0.4008333,3.3508,1.4737667,18,0
2008-12-08 19:00:00,1.5873,1.1447333,3.9690666,1.2341332,19,0
2008-12-08 20:00:00,2.3812668,1.5873,3.0081668,2.9419334,20,0
2008-12-08 21:00:00,1.8972,2.3812668,2.4176,2.3876665,21,0
2008-12-08 22:00:00,0.66756666,1.8972,1.5956333,0.7230333,22,0
2008-12-08 23:00:00,0.34460002,0.66756666,1.5669,0.46330002,23,0
2008-12-09 00:00:00,0.26233333,0.34460002,1.518,0.35873333,0,1
2008-12-09 01:00:00,0.27793333,0.26233333,0.8333333,0.37629998,1,1
2008-12-09 02:00:00,0.8315,0.27793333,0.47933334,0.34933335,2,1
2008-12-09 03:00:00,0.50446665,0.8315,0.43916667,0.37956667,3,1
2008-12-09 04:00:00,0.29689997,0.50446665,0.43886667,0.35316667,4,1
2008-12-09 05:00:00,0.63996667,0.29689997,0.45146665,1.0576,5,1
2008-12-09 06:00:00,0.76663333,0.63996667,1.5869334,0.8957666,6,1
2008-12-09 07:00:00,2.2242332,0.76663333,2.7612333,2.1866999,7,1
2008-12-09 08:00:00,2.1999002,2.2242332,2.9346335,2.4556,8,1
2008-12-09 09:00:00,1.9543334,2.1999002,2.3632,1.4284667,9,1
2008-12-09 10:00:00,2.1385,1.9543334,1.4258667,1.6278999,10,1
2008-12-09 11:00:00,1.5100667,2.1385,1.3619334,1.4991333,11,1
2008-12-09 12:00:00,1.3854667,1.5100667,1.3848332,1.6536667,12,1
2008-12-09 13:00:00,1.3784667,1.3854667,1.3910333,1.6787333,13,1
2008-12-09 14:00:00,1.3947666,1.3784667,1.3892667,1.5661666,14,1
2008-12-09 15:00:00,1.438,1.3947666,1.4104999,0.4979,15,1
2008-12-09 16:00:00,0.9896333,1.438,0.55083334,0.6617,16,1
2008-12-09 17:00:00,1.1586,0.9896333,0.4008333,1.7080333,17,1
2008-12-09 18:00:00,2.4043665,1.1586,1.1447333,2.0405333,18,1
2008-12-09 19:00:00,3.2034333,2.4043665,1.5873,1.0810666,19,1
2008-12-09 20:00:00,3.9975667,3.2034333,2.3812668,2.1639,20,1
2008-12-09 21:00:00,1.5669333,3.9975667,1.8972,2.3315332,21,1
2008-12-09 22:00:00,0.5667,1.5669333,0.66756666,1.0793667,22,1
2008-12-09 23:00:00,0.29503334,0.5667,0.34460002,0.45986664,23,1
2008-12-10 00:00:00,0.26953334,0.29503334,0.26233333,0.32483333,0,2
2008-12-10 01:00:00,0.30236667,0.26953334,0.27793333,0.5480667,1,2
2008-12-10 02:00:00,0.2827,0.30236667,0.8315,0.7890333,2,2
2008-12-10 03:00:00,0.3691,0.2827,0.50446665,0.3202,3,2
2008-12-10 04:00:00,0.87513334,0.3691,0.29689997,0.34763333,4,2
2008-12-10 05:00:00,0.264,0.87513334,0.63996667,0.32463333,5,2
2008-12-10 06:00:00,0.8028333,0.264,0.76663333,1.2433666,6,2
2008-12-10 07:00:00,2.4608,0.8028333,2.2242332,2.344,7,2
2008-12-10 08:00:00,3.1737666,2.4608,2.1999002,2.6811998,8,2
2008-12-10 09:00:00,2.7214332,3.1737666,1.9543334,2.3651001,9,2
2008-12-10 10:00:00,1.9605417,2.7214332,2.1385,1.4093,10,2
2008-12-10 11:00:00,2.079,1.9605417,1.5100667,1.4326999,11,2
2008-12-10 12:00:00,1.7283,2.079,1.3854667,0.9144667,12,2
2008-12-10 13:00:00,1.5495334,1.7283,1.3784667,0.7694333,13,2
2008-12-10 14:00:00,1.9781,1.5495334,1.3947666,1.5849667,14,2
2008-12-10 15:00:00,3.0924,1.9781,1.438,0.54580003,15,2
2008-12-10 16:00:00,1.7707,3.0924,0.9896333,0.731,16,2
2008-12-10 17:00:00,3.7416666,1.7707,1.1586,1.8998666,17,2
2008-12-10 18:00:00,1.9932667,3.7416666,2.4043665,2.8083665,18,2
2008-12-10 19:00:00,1.1556333,1.9932667,3.2034333,1.4989667,19,2
2008-12-10 20:00:00,1.7026333,1.1556333,3.9975667,1.3285,20,2
2008-12-10 21:00:00,2.3862665,1.7026333,1.5669333,1.3492666,21,2
2008-12-10 22:00:00,0.62976664,2.3862665,0.5667,1.3223332,22,2
2008-12-10 23:00:00,0.296,0.62976664,0.29503334,0.36969998,23,2
2008-12-11 00:00:00,0.28166667,0.296,0.26953334,0.32826665,0,3
2008-12-11 01:00:00,0.31426668,0.28166667,0.30236667,0.31906667,1,3
2008-12-11 02:00:00,0.26226667,0.31426668,0.2827,0.36780003,2,3
2008-12-11 03:00:00,0.2791,0.26226667,0.3691,0.9654667,3,3
2008-12-11 04:00:00,0.28493336,0.2791,0.87513334,0.3526,4,3
2008-12-11 05:00:00,1.0055333,0.28493336,0.264,0.33233336,5,3
2008-12-11 06:00:00,1.6218333,1.0055333,0.8028333,0.63483334,6,3
2008-12-11 07:00:00,2.9067667,1.6218333,2.4608,2.6776667,7,3
2008-12-11 08:00:00,1.5914667,2.9067667,3.1737666,2.2893667,8,3
2008-12-11 09:00:00,1.9627666,1.5914667,2.7214332,1.9689001,9,3
2008-12-11 10:00:00,1.3865334,1.9627666,1.9605417,1.9455,10,3
2008-12-11 11:00:00,1.3661667,1.3865334,2.079,1.3993666,11,3
2008-12-11 12:00:00,0.4414,1.3661667,1.7283,1.4619668,12,3
2008-12-11 13:00:00,0.28883332,0.4414,1.5495334,1.434,13,3
2008-12-11 14:00:00,0.27899998,0.28883332,1.9781,1.029,14,3
2008-12-11 15:00:00,0.31273332,0.27899998,3.0924,0.35226667,15,3
2008-12-11 16:00:00,0.27850002,0.31273332,1.7707,0.32753333,16,3
2008-12-11 17:00:00,1.1781667,0.27850002,3.7416666,0.35066667,17,3
2008-12-11 18:00:00,1.3844334,1.1781667,1.9932667,0.9704667,18,3
2008-12-11 19:00:00,2.127,1.3844334,1.1556333,2.7447002,19,3
2008-12-11 20:00:00,2.3022,2.127,1.7026333,2.216,20,3
2008-12-11 21:00:00,1.0122666,2.3022,2.3862665,2.3474,21,3
2008-12-11 22:00:00,0.5802,1.0122666,0.62976664,1.2863001,22,3
2008-12-11 23:00:00,0.42733333,0.5802,0.296,0.87583333,23,3
2008-12-12 00:00:00,0.41536668,0.42733333,0.28166667,0.8940333,0,4
2008-12-12 01:00:00,0.30499998,0.41536668,0.31426668,0.8972333,1,4
2008-12-12 02:00:00,0.2855667,0.30499998,0.26226667,0.76336664,2,4
2008-12-12 03:00:00,0.5429,0.2855667,0.2791,0.75686663,3,4
2008-12-12 04:00:00,0.81006664,0.5429,0.28493336,0.31603333,4,4
2008-12-12 05:00:00,0.27843332,0.81006664,1.0055333,0.3298,5,4
2008-12-12 06:00:00,1.2857,0.27843332,1.6218333,1.1093333,6,4
2008-12-12 07:00:00,2.1948667,1.2857,2.9067667,2.3014,7,4
2008-12-12 08:00:00,1.7383333,2.1948667,1.5914667,2.214,8,4
2008-12-12 09:00:00,1.4001667,1.7383333,1.9627666,1.9243,9,4
2008-12-12 10:00:00,1.3257333,1.4001667,1.3865334,1.4242333,10,4
2008-12-12 11:00:00,1.3252666,1.3257333,1.3661667,1.3910333,11,4
2008-12-12 12:00:00,1.3495001,1.3252666,0.4414,0.3166333,12,4
2008-12-12 13:00:00,1.3781667,1.3495001,0.28883332,0.34373334,13,4
2008-12-12 14:00:00,0.8594333,1.3781667,0.27899998,0.5459667,14,4
2008-12-12 15:00:00,0.6729,0.8594333,0.31273332,1.2203333,15,4
2008-12-12 16:00:00,0.7110333,0.6729,0.27850002,2.4348667,16,4
2008-12-12 17:00:00,2.4854,0.7110333,1.1781667,2.1013334,17,4
2008-12-12 18:00:00,2.2589667,2.4854,1.3844334,2.8316333,18,4
2008-12-12 19:00:00,1.65,2.2589667,2.127,2.2891667,19,4
2008-12-12 20:00:00,2.9967666,1.65,2.3022,2.6165001,20,4
2008-12-12 21:00:00,2.1789,2.9967666,1.0122666,1.4843,21,4
2008-12-12 22:00:00,1.5045334,2.1789,0.5802,2.1935666,22,4
2008-12-12 23:00:00,0.3059,1.5045334,0.42733333,1.6106334,23,4
2008-12-13 00:00:00,0.26883334,0.3059,0.41536668,0.9284667,0,5
2008-12-13 01:00:00,0.29416665,0.26883334,0.30499998,0.3780333,1,5
2008-12-13 02:00:00,0.2665,0.29416665,0.2855667,0.255,2,5
2008-12-13 03:00:00,0.834,0.2665,0.5429,0.26826668,3,5
2008-12-13 04:00:00,0.30200002,0.834,0.81006664,0.4133,4,5
2008-12-13 05:00:00,0.26233333,0.30200002,0.27843332,0.756,5,5
2008-12-13 06:00:00,0.40150002,0.26233333,1.2857,0.49013335,6,5
2008-12-13 07:00:00,2.1316333,0.40150002,2.1948667,1.9734666,7,5
2008-12-13 08:00:00,2.1378,2.1316333,1.7383333,2.7882667,8,5
2008-12-13 09:00:00,1.4404334,2.1378,1.4001667,2.2507334,9,5
